"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Malaysia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Malaysia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","43.6",""
"Malaysia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","43.8",""
"Malaysia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Malaysia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","44.1",""
"Malaysia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","42.2",""
"Malaysia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Malaysia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","42.4",""
"Malaysia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","42.5",""
"Malaysia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","42.4",""
"Malaysia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","42.5",""
"Malaysia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","42.6",""
"Malaysia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","42.3",""
"Malaysia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","42.6",""
"Malaysia","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","37.5",""
"Malaysia","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Malaysia","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","37.0",""
"Malaysia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","36.5",""
"Malaysia","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","36.9",""
"Malaysia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","36.9",""
"Malaysia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","37.0",""
"Malaysia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","35.0",""
"Malaysia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","35.1",""
"Malaysia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","36.4",""
"Malaysia","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","36.9",""
"Malaysia","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","36.7",""
"Malaysia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Malaysia","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","37.5",""
"Malaysia","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Malaysia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","38.1",""
"Malaysia","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","78.4",""
"Malaysia","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","78.6",""
"Malaysia","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","78.7",""
"Malaysia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","78.6",""
"Malaysia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","78.9",""
"Malaysia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","79.0",""
"Malaysia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","79.2",""
"Malaysia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","78.6",""
"Malaysia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","79.4",""
"Malaysia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","79.9",""
"Malaysia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","79.9",""
"Malaysia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","79.4",""
"Malaysia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","79.4",""
"Malaysia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","79.4",""
"Malaysia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","78.7",""
"Malaysia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","78.9",""
"Malaysia","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","51.1",""
"Malaysia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","51.3",""
"Malaysia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Malaysia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Malaysia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","52.0",""
"Malaysia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","52.0",""
"Malaysia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Malaysia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Malaysia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","52.0",""
"Malaysia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","53.5",""
"Malaysia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","54.1",""
"Malaysia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","53.6",""
"Malaysia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","54.2",""
"Malaysia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","54.7",""
"Malaysia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","54.0",""
"Malaysia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","55.3",""
"Maldives","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Maldives","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Maldives","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.8",""
"Maldives","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","39.2",""
"Maldives","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","38.2",""
"Maldives","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Maldives","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","36.4",""
"Maldives","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","34.9",""
"Maldives","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","33.0",""
"Maldives","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","31.1",""
"Maldives","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","29.3",""
"Maldives","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","27.6",""
"Maldives","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","25.8",""
"Maldives","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","24.0",""
"Maldives","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","22.6",""
"Maldives","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","21.1",""
"Maldives","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Maldives","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","36.9",""
"Maldives","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","37.1",""
"Maldives","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","30.8",""
"Maldives","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","30.1",""
"Maldives","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","29.3",""
"Maldives","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","28.9",""
"Maldives","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","27.6",""
"Maldives","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","25.9",""
"Maldives","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","24.3",""
"Maldives","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","22.7",""
"Maldives","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","21.2",""
"Maldives","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","20.3",""
"Maldives","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","19.4",""
"Maldives","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","18.9",""
"Maldives","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","18.2",""
"Maldives","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","70.6",""
"Maldives","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","70.4",""
"Maldives","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","70.5",""
"Maldives","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","69.1",""
"Maldives","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","69.8",""
"Maldives","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","70.4",""
"Maldives","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","71.2",""
"Maldives","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","72.2",""
"Maldives","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","72.6",""
"Maldives","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","73.0",""
"Maldives","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","73.4",""
"Maldives","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","73.7",""
"Maldives","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","74.2",""
"Maldives","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","74.6",""
"Maldives","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","75.5",""
"Maldives","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","76.3",""
"Maldives","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","48.1",""
"Maldives","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","47.5",""
"Maldives","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","47.8",""
"Maldives","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","45.8",""
"Maldives","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Maldives","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","46.7",""
"Maldives","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","47.4",""
"Maldives","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Maldives","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","50.1",""
"Maldives","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","51.1",""
"Maldives","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","52.0",""
"Maldives","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","52.8",""
"Maldives","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","54.4",""
"Maldives","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","55.6",""
"Maldives","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","58.0",""
"Maldives","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","60.1",""
"Mali","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","64.8",""
"Mali","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","64.7",""
"Mali","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","64.5",""
"Mali","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","65.8",""
"Mali","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","67.4",""
"Mali","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Mali","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","66.4",""
"Mali","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","65.5",""
"Mali","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","67.7",""
"Mali","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","69.4",""
"Mali","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","68.0",""
"Mali","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","67.2",""
"Mali","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","66.2",""
"Mali","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","66.7",""
"Mali","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","66.2",""
"Mali","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Mali","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","54.4",""
"Mali","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","54.7",""
"Mali","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","54.4",""
"Mali","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","57.3",""
"Mali","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","60.4",""
"Mali","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Mali","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Mali","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","57.6",""
"Mali","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","62.0",""
"Mali","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","65.4",""
"Mali","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","62.9",""
"Mali","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","61.3",""
"Mali","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","59.7",""
"Mali","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","60.5",""
"Mali","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","59.1",""
"Mali","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","60.8",""
"Mali","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","76.2",""
"Mali","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","77.1",""
"Mali","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","77.8",""
"Mali","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","80.8",""
"Mali","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","82.2",""
"Mali","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","81.8",""
"Mali","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","82.6",""
"Mali","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","81.8",""
"Mali","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","84.2",""
"Mali","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","85.9",""
"Mali","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","85.1",""
"Mali","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","84.4",""
"Mali","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","83.9",""
"Mali","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","84.4",""
"Mali","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","83.6",""
"Mali","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","84.6",""
"Mali","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","62.4",""
"Mali","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","63.6",""
"Mali","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","64.4",""
"Mali","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","69.0",""
"Mali","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","71.5",""
"Mali","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","70.9",""
"Mali","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","71.7",""
"Mali","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","70.2",""
"Mali","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","74.3",""
"Mali","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","77.3",""
"Mali","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","75.6",""
"Mali","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","74.2",""
"Mali","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","73.1",""
"Mali","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","73.8",""
"Mali","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","72.4",""
"Mali","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","74.0",""
"Malta","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","32.3",""
"Malta","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","31.0",""
"Malta","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","29.3",""
"Malta","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","26.8",""
"Malta","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","28.6",""
"Malta","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","26.2",""
"Malta","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","25.2",""
"Malta","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","24.5",""
"Malta","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","23.9",""
"Malta","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","23.2",""
"Malta","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","22.6",""
"Malta","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","22.1",""
"Malta","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","21.3",""
"Malta","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","20.7",""
"Malta","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","20.2",""
"Malta","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","19.7",""
"Malta","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Malta","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","44.5",""
"Malta","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","44.8",""
"Malta","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","43.6",""
"Malta","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","47.6",""
"Malta","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Malta","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","48.2",""
"Malta","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Malta","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Malta","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Malta","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","50.5",""
"Malta","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","51.1",""
"Malta","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Malta","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","47.8",""
"Malta","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","47.0",""
"Malta","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Malta","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","64.5",""
"Malta","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","64.9",""
"Malta","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","66.0",""
"Malta","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","64.0",""
"Malta","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","65.5",""
"Malta","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","66.4",""
"Malta","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Malta","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","67.3",""
"Malta","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","67.4",""
"Malta","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","67.6",""
"Malta","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","67.5",""
"Malta","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","67.7",""
"Malta","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Malta","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","67.2",""
"Malta","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","67.9",""
"Malta","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","68.2",""
"Malta","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","45.4",""
"Malta","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","46.0",""
